<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMBV4.SA,D,20100507,000000,171.8000,173.9500,169.4900,172.0000,634000,0
AMBV4.SA,D,20100510,000000,174.9500,175.9800,173.0000,173.8000,291600,0
AMBV4.SA,D,20100511,000000,172.8000,177.5600,172.8000,175.3100,583700,0
AMBV4.SA,D,20100512,000000,176.4400,178.2100,175.3100,177.4100,449000,0
AMBV4.SA,D,20100513,000000,177.4000,178.5100,176.5000,177.1900,307100,0
AMBV4.SA,D,20100514,000000,176.5000,177.4900,175.0000,175.3800,365400,0
AMBV4.SA,D,20100517,000000,175.2500,177.5100,174.8800,177.5100,406600,0
AMBV4.SA,D,20100518,000000,176.5000,178.6000,175.2000,176.9000,294100,0
AMBV4.SA,D,20100519,000000,175.7200,176.8800,173.1000,174.0000,702200,0
AMBV4.SA,D,20100520,000000,173.0100,174.1100,169.7200,170.8600,478300,0
AMBV4.SA,D,20100521,000000,167.9900,174.2900,167.9900,173.8900,456600,0
AMBV4.SA,D,20100524,000000,172.8000,175.8000,172.2500,174.0000,257000,0
AMBV4.SA,D,20100525,000000,171.5000,175.6400,171.2400,174.3700,723800,0
AMBV4.SA,D,20100526,000000,174.5100,176.5200,170.1000,170.1000,780300,0
AMBV4.SA,D,20100527,000000,173.3000,174.8000,173.1000,174.3400,499900,0
AMBV4.SA,D,20100531,000000,174.0000,174.5000,172.0100,173.4500,435800,0
AMBV4.SA,D,20100601,000000,172.6900,174.4300,171.5500,173.0000,385400,0
AMBV4.SA,D,20100602,000000,173.0000,175.0000,171.7000,174.6800,207700,0
AMBV4.SA,D,20100604,000000,173.8500,176.1900,169.0000,175.0000,699000,0
AMBV4.SA,D,20100607,000000,175.0000,177.6200,175.0000,177.4500,434000,0
AMBV4.SA,D,20100608,000000,177.0000,179.4000,176.6100,177.1500,560500,0
AMBV4.SA,D,20100609,000000,177.9900,179.2800,176.7500,177.4700,307000,0
AMBV4.SA,D,20100610,000000,177.4700,180.2600,176.7800,179.3000,368200,0
AMBV4.SA,D,20100611,000000,177.8000,179.9900,177.8000,179.0000,174700,0
AMBV4.SA,D,20100614,000000,179.4100,181.1600,178.5100,180.0000,279500,0
AMBV4.SA,D,20100615,000000,180.9000,183.4700,178.7400,181.9900,222300,0
AMBV4.SA,D,20100616,000000,180.8100,184.5000,180.5100,183.8900,444200,0
AMBV4.SA,D,20100617,000000,183.0000,184.4900,182.2200,184.4900,289600,0
AMBV4.SA,D,20100618,000000,183.6300,185.1300,182.8500,184.4000,244900,0
AMBV4.SA,D,20100621,000000,185.0000,188.0000,185.0000,188.0000,269900,0
AMBV4.SA,D,20100622,000000,187.9900,190.2500,187.0600,188.5100,378300,0
AMBV4.SA,D,20100623,000000,187.8900,189.9300,186.6600,189.9300,318100,0
AMBV4.SA,D,20100624,000000,188.0500,189.8800,184.5600,185.0000,473000,0
AMBV4.SA,D,20100625,000000,183.4500,186.7300,183.4400,186.7300,232500,0
AMBV4.SA,D,20100628,000000,185.5700,189.5000,185.3400,189.0000,240500,0
AMBV4.SA,D,20100629,000000,187.0000,188.5400,185.0200,186.4900,434200,0
AMBV4.SA,D,20100630,000000,185.2400,185.4000,179.4600,179.9100,421900,0
AMBV4.SA,D,20100701,000000,179.5100,180.8100,175.6000,178.9900,480800,0
AMBV4.SA,D,20100702,000000,177.5000,181.5600,177.5000,180.0000,311600,0
AMBV4.SA,D,20100705,000000,181.0000,181.0000,176.5900,178.0000,155200,0
AMBV4.SA,D,20100706,000000,179.0000,183.9300,177.1500,183.0000,498000,0
AMBV4.SA,D,20100707,000000,183.0000,184.4700,181.0000,183.9900,341700,0
AMBV4.SA,D,20100708,000000,182.7800,183.6000,181.8000,183.4400,409600,0
AMBV4.SA,D,20100712,000000,184.0000,184.1300,180.3000,181.6800,304000,0
AMBV4.SA,D,20100713,000000,180.3000,183.4900,180.3000,182.4000,362300,0
AMBV4.SA,D,20100714,000000,181.2500,183.8900,181.2500,182.9000,236000,0
AMBV4.SA,D,20100715,000000,182.9800,185.6000,181.6000,185.6000,510700,0
AMBV4.SA,D,20100716,000000,184.5000,187.5000,184.4000,186.5900,447200,0
AMBV4.SA,D,20100719,000000,186.5000,188.0000,186.1200,188.0000,371900,0
AMBV4.SA,D,20100720,000000,186.7000,187.9900,184.4600,186.8000,372600,0
AMBV4.SA,D,20100721,000000,188.4900,188.4900,185.3100,186.3000,376800,0
AMBV4.SA,D,20100722,000000,187.4800,190.0000,186.1200,189.0000,332200,0
AMBV4.SA,D,20100723,000000,187.5600,190.3000,187.3200,187.8500,408900,0
AMBV4.SA,D,20100726,000000,188.0000,188.6100,186.2000,187.2500,232100,0
AMBV4.SA,D,20100727,000000,187.8100,188.3000,186.2100,187.6500,320400,0
AMBV4.SA,D,20100728,000000,188.3000,190.3800,186.5000,190.3800,240600,0
AMBV4.SA,D,20100729,000000,190.3500,191.0000,188.2000,189.8000,253500,0
AMBV4.SA,D,20100730,000000,189.0000,190.9900,188.0100,190.3800,283000,0
AMBV4.SA,D,20100802,000000,190.9900,193.7900,180.0000,189.7000,871600,0
AMBV4.SA,D,20100803,000000,189.5000,189.9900,187.3000,188.5000,291500,0
AMBV4.SA,D,20100804,000000,189.4000,189.4000,187.0400,188.0000,237400,0
AMBV4.SA,D,20100805,000000,189.9500,189.9500,185.1600,186.9900,225400,0
AMBV4.SA,D,20100806,000000,185.1000,187.0000,182.8000,183.1000,318200,0
AMBV4.SA,D,20100809,000000,183.0000,184.4000,182.4900,183.2700,180200,0
AMBV4.SA,D,20100810,000000,182.5000,183.9000,182.0000,183.0000,340300,0
AMBV4.SA,D,20100811,000000,183.0000,183.0500,181.0400,181.4000,262300,0
AMBV4.SA,D,20100812,000000,181.0000,182.7000,179.4100,182.4500,373700,0
AMBV4.SA,D,20100813,000000,181.4000,183.9900,180.5000,182.0000,355100,0
AMBV4.SA,D,20100816,000000,182.0000,186.9100,180.9100,185.8900,255400,0
AMBV4.SA,D,20100817,000000,184.9800,190.5700,184.9800,189.0000,432200,0
AMBV4.SA,D,20100818,000000,189.9900,190.8900,187.5000,190.8900,515300,0
AMBV4.SA,D,20100819,000000,189.4000,192.5000,187.9100,191.5000,350900,0
AMBV4.SA,D,20100820,000000,190.0500,191.4900,190.0500,190.2000,250100,0
AMBV4.SA,D,20100823,000000,191.4900,195.0000,188.0700,190.0000,344200,0
AMBV4.SA,D,20100824,000000,187.5100,189.9000,187.5000,189.0000,172300,0
AMBV4.SA,D,20100825,000000,188.0000,189.4900,184.9700,186.0200,199400,0
AMBV4.SA,D,20100826,000000,186.0200,187.2800,184.0500,185.8000,341000,0
AMBV4.SA,D,20100827,000000,187.5000,188.5000,185.0000,188.5000,249000,0
AMBV4.SA,D,20100830,000000,187.0000,188.6600,186.3100,187.2000,171500,0
AMBV4.SA,D,20100831,000000,188.0100,194.0000,187.7000,193.4900,283300,0
AMBV4.SA,D,20100901,000000,192.5800,195.7500,192.0600,194.7900,331300,0
AMBV4.SA,D,20100902,000000,193.9900,195.1100,192.0100,194.0400,128100,0
AMBV4.SA,D,20100903,000000,194.9900,195.0000,191.9000,193.1600,214600,0
AMBV4.SA,D,20100906,000000,193.5000,194.4300,191.1000,192.5500,33100,0
AMBV4.SA,D,20100908,000000,192.5000,195.7300,192.0000,195.5500,460500,0
AMBV4.SA,D,20100909,000000,195.4300,195.5900,194.1000,195.0000,273600,0
AMBV4.SA,D,20100910,000000,195.5000,197.3000,193.7000,196.8800,162600,0
AMBV4.SA,D,20100913,000000,196.5000,197.1200,195.1700,196.9000,275000,0
AMBV4.SA,D,20100914,000000,195.5100,201.0000,195.4100,200.5000,370100,0
AMBV4.SA,D,20100915,000000,200.0100,204.5000,198.5000,204.4000,273200,0
AMBV4.SA,D,20100916,000000,203.9900,204.9500,201.5200,204.9500,151100,0
AMBV4.SA,D,20100917,000000,203.3100,208.0600,201.2800,201.8000,274600,0
AMBV4.SA,D,20100920,000000,202.0000,206.9900,201.8000,206.8900,339800,0
AMBV4.SA,D,20100921,000000,207.0000,207.0000,201.3000,201.7500,249100,0
AMBV4.SA,D,20100922,000000,200.1300,205.3000,200.0000,204.7000,458400,0
AMBV4.SA,D,20100923,000000,203.1800,206.8000,201.3100,203.8000,436600,0
AMBV4.SA,D,20100924,000000,204.1900,206.4000,200.8000,201.1100,450500,0
AMBV4.SA,D,20100927,000000,203.1000,205.9900,201.3000,205.9900,189900,0
AMBV4.SA,D,20100928,000000,205.9900,207.7100,202.1000,207.7100,183100,0
AMBV4.SA,D,20100929,000000,206.8900,210.9500,205.5700,210.9500,372600,0
AMBV4.SA,D,20100930,000000,207.9500,209.0000,205.0000,205.0500,310800,0
AMBV4.SA,D,20101001,000000,207.9900,208.2500,206.0000,208.0000,255800,0
AMBV4.SA,D,20101004,000000,207.0000,210.4900,206.8800,210.4900,157700,0
AMBV4.SA,D,20101005,000000,210.7000,213.3700,210.0600,212.9900,410100,0
AMBV4.SA,D,20101006,000000,212.2500,215.3000,211.3700,215.0000,519100,0
AMBV4.SA,D,20101007,000000,214.5000,217.1500,212.9400,216.0000,256500,0
AMBV4.SA,D,20101008,000000,216.0000,219.9000,215.5200,219.9000,224500,0
AMBV4.SA,D,20101011,000000,219.5900,219.6000,217.4500,219.4400,114300,0
AMBV4.SA,D,20101013,000000,223.1700,229.0000,220.0900,227.5500,418600,0
AMBV4.SA,D,20101014,000000,225.4900,229.6600,225.4900,228.8000,308100,0
AMBV4.SA,D,20101015,000000,229.9000,231.2000,228.1000,230.0000,284100,0
AMBV4.SA,D,20101018,000000,229.0200,231.8600,227.9500,231.0000,238900,0
AMBV4.SA,D,20101019,000000,229.4900,231.8500,227.5000,229.0000,353400,0
AMBV4.SA,D,20101020,000000,229.6800,231.3600,228.2900,229.0100,340200,0
AMBV4.SA,D,20101021,000000,229.0900,234.7000,228.6400,232.0000,577900,0
AMBV4.SA,D,20101022,000000,233.4700,236.4400,231.6400,234.5100,814100,0
AMBV4.SA,D,20101025,000000,235.5900,240.9900,233.5400,238.4100,434100,0
AMBV4.SA,D,20101026,000000,238.1200,238.1200,228.3000,230.5000,661900,0
AMBV4.SA,D,20101027,000000,231.0000,231.3200,225.7200,226.4600,405700,0
AMBV4.SA,D,20101028,000000,226.4600,231.8700,226.4600,228.5000,231400,0
AMBV4.SA,D,20101029,000000,230.5400,236.4900,228.6100,236.4900,637700,0
AMBV4.SA,D,20101101,000000,236.4800,236.8800,232.4100,236.0000,184900,0
AMBV4.SA,D,20101103,000000,235.8000,235.8000,230.3000,231.4400,194400,0
AMBV4.SA,D,20101104,000000,234.2700,238.1500,232.8000,235.6500,329900,0
AMBV4.SA,D,20101105,000000,235.5000,237.9700,234.1500,237.9700,302700,0
AMBV4.SA,D,20101108,000000,236.0000,242.5200,236.0000,240.0000,313000,0
AMBV4.SA,D,20101109,000000,241.0000,242.9900,232.6500,232.6500,316900,0
AMBV4.SA,D,20101110,000000,234.0100,235.4200,230.1000,234.0000,201100,0
AMBV4.SA,D,20101111,000000,232.0300,234.3000,231.3100,232.5300,216600,0
AMBV4.SA,D,20101112,000000,231.8000,235.2700,229.2500,232.0000,180000,0
AMBV4.SA,D,20101116,000000,1169.8500,1177.2000,1149.7000,1159.5000,275500,0
AMBV4.SA,D,20101117,000000,1160.0500,1184.0000,1153.5500,1177.4500,186100,0
AMBV4.SA,D,20101118,000000,1180.3000,1201.7500,1180.3000,1201.7500,187400,0
AMBV4.SA,D,20101119,000000,1190.0000,1208.0000,1187.7000,1207.0000,239800,0
AMBV4.SA,D,20101122,000000,1215.0000,1222.2000,1200.7500,1221.6000,274800,0
AMBV4.SA,D,20101123,000000,1214.9500,1225.0000,1185.2500,1190.0000,358300,0
AMBV4.SA,D,20101124,000000,1197.5000,1204.3000,1190.0000,1191.3500,347100,0
AMBV4.SA,D,20101125,000000,1192.4500,1204.9000,1188.5500,1188.5500,84300,0
AMBV4.SA,D,20101126,000000,1190.0000,1201.1500,1181.5500,1182.5500,176200,0
AMBV4.SA,D,20101129,000000,1182.5500,1194.0000,1160.0000,1169.9500,441700,0
AMBV4.SA,D,20101130,000000,1173.9000,1185.0000,1152.5000,1152.5000,665800,0
AMBV4.SA,D,20101201,000000,1150.0000,1165.8500,1146.5000,1152.6000,284300,0
AMBV4.SA,D,20101202,000000,1162.6000,1172.4000,1152.6000,1156.5500,183400,0
AMBV4.SA,D,20101203,000000,1163.0000,1194.9500,1156.6000,1194.9500,242800,0
AMBV4.SA,D,20101206,000000,1192.5000,1194.9000,1176.6500,1186.5500,103100,0
AMBV4.SA,D,20101207,000000,1186.0000,1188.4000,1161.2000,1172.5000,236700,0
AMBV4.SA,D,20101208,000000,1168.0000,1184.9000,1167.5500,1184.9000,163700,0
AMBV4.SA,D,20101209,000000,1180.0000,1184.8500,1156.2500,1176.7500,182700,0
AMBV4.SA,D,20101210,000000,1175.9500,1187.5000,1163.8500,1186.6500,124600,0
AMBV4.SA,D,20101213,000000,1187.5000,1197.0000,1186.0000,1190.8000,123800,0
AMBV4.SA,D,20101214,000000,1185.0000,1199.0000,1178.4000,1192.5000,160300,0
AMBV4.SA,D,20101215,000000,1192.4000,1225.0000,1185.6000,1215.0500,398700,0
AMBV4.SA,D,20101216,000000,1207.7500,1225.0000,1206.2000,1215.0000,296400,0
AMBV4.SA,D,20101217,000000,1215.0500,1224.9000,1206.7000,1224.9000,296600,0
AMBV4.SA,D,20101220,000000,49.5000,49.8200,48.5500,49.2500,641500,0
AMBV4.SA,D,20101221,000000,49.1000,51.1800,49.1000,50.7600,1469700,0
AMBV4.SA,D,20101222,000000,51.0000,51.2000,49.4100,50.3300,1026600,0
AMBV4.SA,D,20101223,000000,49.9200,50.9000,49.7500,50.4900,599100,0
AMBV4.SA,D,20101227,000000,50.2900,50.8800,49.5000,50.4600,621700,0
AMBV4.SA,D,20101228,000000,50.4000,50.7500,49.5100,49.7800,1061400,0
AMBV4.SA,D,20101229,000000,49.8100,51.0000,49.6500,50.0200,955800,0
AMBV4.SA,D,20101230,000000,50.5100,51.6300,50.1100,50.5200,1743000,0
AMBV4.SA,D,20110103,000000,51.4800,51.7000,50.8500,51.2100,1132900,0
AMBV4.SA,D,20110104,000000,51.5100,51.8500,50.6500,51.0900,1664300,0
AMBV4.SA,D,20110105,000000,50.9500,51.4400,50.2500,50.3500,1490800,0
AMBV4.SA,D,20110106,000000,50.3700,50.7900,49.7100,50.2900,2215800,0
AMBV4.SA,D,20110107,000000,50.3400,50.8400,49.5500,49.7500,949400,0
AMBV4.SA,D,20110110,000000,49.8000,50.3400,49.6400,50.0000,1305300,0
AMBV4.SA,D,20110111,000000,50.2700,50.4200,49.6600,49.8500,1199600,0
AMBV4.SA,D,20110112,000000,49.2500,49.4000,48.2000,48.5000,3110500,0
AMBV4.SA,D,20110113,000000,48.6200,48.6800,48.0900,48.2600,324100,0
AMBV4.SA,D,20110114,000000,47.8500,48.4000,46.6100,46.8300,1903200,0
AMBV4.SA,D,20110117,000000,46.9000,47.9700,46.6500,47.6600,970700,0
AMBV4.SA,D,20110118,000000,47.7400,47.8900,45.8000,46.0900,3176200,0
AMBV4.SA,D,20110119,000000,46.2000,46.2700,45.2000,45.9000,1903200,0
AMBV4.SA,D,20110120,000000,45.8000,46.6800,45.4000,45.6100,2359200,0
AMBV4.SA,D,20110121,000000,45.8100,46.2000,44.5000,44.6000,2080100,0
AMBV4.SA,D,20110124,000000,44.8500,45.8300,44.6100,45.8300,1238400,0
AMBV4.SA,D,20110126,000000,45.9300,46.8600,45.9000,46.8000,1791700,0
AMBV4.SA,D,20110127,000000,46.8500,47.2000,46.3500,46.7000,2126300,0
AMBV4.SA,D,20110128,000000,46.4500,46.7800,44.1800,45.4000,1927000,0
AMBV4.SA,D,20110131,000000,45.5000,45.8200,44.6400,44.7900,1643000,0
AMBV4.SA,D,20110201,000000,44.7000,44.9500,43.8200,44.4400,2299700,0
AMBV4.SA,D,20110202,000000,44.6100,45.3000,44.0300,44.7500,1499000,0
AMBV4.SA,D,20110203,000000,44.7900,44.9100,43.7000,44.3000,1207300,0
AMBV4.SA,D,20110204,000000,44.0000,44.4800,43.3200,43.5200,1191900,0
AMBV4.SA,D,20110207,000000,43.6500,44.1600,43.3600,43.8000,975000,0
AMBV4.SA,D,20110208,000000,43.7000,44.4700,43.7000,44.1000,1813000,0
AMBV4.SA,D,20110209,000000,44.1200,44.5900,42.5800,43.0000,1442900,0
AMBV4.SA,D,20110210,000000,43.0000,43.2000,42.2100,42.3000,2267800,0
AMBV4.SA,D,20110211,000000,42.4000,44.0500,42.1200,43.8400,2112900,0
AMBV4.SA,D,20110214,000000,44.1900,44.6000,43.3600,43.8000,1559300,0
AMBV4.SA,D,20110215,000000,43.8000,44.8000,43.6100,44.5000,986200,0
AMBV4.SA,D,20110216,000000,44.4000,45.7000,44.1900,45.3500,1488600,0
AMBV4.SA,D,20110217,000000,45.4400,45.8500,44.8900,45.6000,1163900,0
AMBV4.SA,D,20110218,000000,45.3000,46.4900,45.0100,46.2000,1141100,0
AMBV4.SA,D,20110221,000000,46.0000,46.3000,45.2800,45.9900,866600,0
AMBV4.SA,D,20110222,000000,45.5600,45.9500,44.6000,45.0000,1854700,0
AMBV4.SA,D,20110223,000000,44.9500,45.1900,43.6700,43.8100,1921300,0
AMBV4.SA,D,20110224,000000,43.8300,44.1400,43.3400,43.3400,827900,0
AMBV4.SA,D,20110225,000000,43.8000,43.9500,43.1200,43.6200,964600,0
AMBV4.SA,D,20110228,000000,43.3500,44.5300,43.3500,44.2000,1602900,0
AMBV4.SA,D,20110301,000000,44.4900,45.4400,44.4000,45.2500,1791200,0
AMBV4.SA,D,20110302,000000,44.8600,46.9400,44.8500,46.9400,2613100,0
AMBV4.SA,D,20110303,000000,47.2000,47.3100,45.4200,45.8700,2813800,0
AMBV4.SA,D,20110304,000000,45.3400,45.8200,44.2800,44.8500,2202400,0
AMBV4.SA,D,20110309,000000,44.7400,45.0900,44.2500,44.5500,649600,0
AMBV4.SA,D,20110310,000000,44.3100,45.0800,43.9600,44.8300,1382800,0
AMBV4.SA,D,20110311,000000,44.9600,45.6500,44.2600,45.6500,1091600,0
AMBV4.SA,D,20110314,000000,45.3100,45.6400,44.8300,45.1500,1410600,0
AMBV4.SA,D,20110315,000000,44.8900,44.9400,44.0000,44.9300,1467200,0
AMBV4.SA,D,20110316,000000,45.1500,45.1500,43.7000,44.0000,1919000,0
AMBV4.SA,D,20110317,000000,44.2000,44.5900,43.5400,43.9500,1252200,0
AMBV4.SA,D,20110318,000000,44.0800,44.4900,43.9300,44.4900,1139100,0
AMBV4.SA,D,20110321,000000,44.6400,44.9400,44.4100,44.6600,958300,0
AMBV4.SA,D,20110322,000000,44.6600,45.1000,44.3600,45.0500,1029100,0
AMBV4.SA,D,20110323,000000,44.7600,45.2900,44.5000,45.2900,986900,0
AMBV4.SA,D,20110324,000000,45.3000,45.5000,44.5100,44.8500,1245900,0
AMBV4.SA,D,20110325,000000,44.9200,45.1500,44.6000,44.7000,663400,0
AMBV4.SA,D,20110328,000000,44.5800,44.6500,43.8000,43.8900,1318300,0
AMBV4.SA,D,20110329,000000,44.0100,44.6700,43.8200,44.2200,1247600,0
AMBV4.SA,D,20110330,000000,44.2000,45.3900,44.2000,45.3900,1624300,0
AMBV4.SA,D,20110331,000000,45.4500,45.5000,45.0500,45.4500,1969800,0
AMBV4.SA,D,20110401,000000,45.4600,46.8000,45.4600,46.7900,1317700,0
AMBV4.SA,D,20110404,000000,46.8100,47.0000,45.9700,46.1000,1399000,0
AMBV4.SA,D,20110405,000000,46.2100,46.7300,46.2000,46.7300,1147400,0
AMBV4.SA,D,20110406,000000,46.7500,46.7500,46.0600,46.3000,747400,0
AMBV4.SA,D,20110407,000000,46.3000,46.4800,45.4000,46.0000,1168100,0
AMBV4.SA,D,20110408,000000,46.0000,46.0000,45.1800,45.8500,797400,0
AMBV4.SA,D,20110411,000000,45.8000,46.0700,45.3400,45.8700,568300,0
AMBV4.SA,D,20110412,000000,45.5100,45.6500,44.9500,45.2500,1194800,0
AMBV4.SA,D,20110413,000000,45.6900,45.8300,45.0200,45.0200,1297200,0
AMBV4.SA,D,20110414,000000,45.0900,46.5000,44.8000,46.5000,1316700,0
AMBV4.SA,D,20110415,000000,46.5000,46.7000,46.2400,46.5000,1802400,0
AMBV4.SA,D,20110418,000000,46.3500,47.0000,45.8200,47.0000,1143700,0
AMBV4.SA,D,20110419,000000,47.0900,48.3000,47.0700,48.1600,2021300,0
AMBV4.SA,D,20110420,000000,48.3000,48.6800,47.7200,48.1000,1588000,0
AMBV4.SA,D,20110425,000000,48.1000,49.0300,48.0400,48.7500,1328900,0
AMBV4.SA,D,20110426,000000,48.8000,49.6500,48.6100,49.5100,1304500,0
AMBV4.SA,D,20110427,000000,49.4500,49.8500,49.1400,49.8500,1493300,0
AMBV4.SA,D,20110428,000000,49.6000,50.4000,49.1700,49.7200,2752800,0
AMBV4.SA,D,20110429,000000,49.0000,50.3900,48.2600,50.1000,2057700,0
AMBV4.SA,D,20110502,000000,49.8000,51.0900,49.8000,50.7900,2441500,0
AMBV4.SA,D,20110503,000000,50.4900,51.1400,49.7400,49.8000,1448400,0
AMBV4.SA,D,20110504,000000,49.8000,50.0500,49.5100,49.6500,1665200,0
AMBV4.SA,D,20110505,000000,49.1500,51.9100,49.1400,51.2000,2746300,0
AMBV4.SA,D,20110506,000000,51.8800,52.1500,51.0500,51.9000,1924000,0
AMBV4.SA,D,20110509,000000,51.9000,52.6800,51.0000,51.0000,1558500,0
AMBV4.SA,D,20110510,000000,50.9100,51.3100,50.5100,50.8000,963500,0
AMBV4.SA,D,20110511,000000,50.8500,51.1300,50.2000,50.2700,1646900,0
AMBV4.SA,D,20110512,000000,50.1600,50.4500,49.7100,50.2000,1486200,0
AMBV4.SA,D,20110513,000000,50.2700,50.9000,49.7100,49.7100,1709200,0
AMBV4.SA,D,20110516,000000,49.8000,50.2000,49.3100,49.3100,872100,0
AMBV4.SA,D,20110517,000000,49.3500,50.2300,49.3200,50.1300,1023500,0
AMBV4.SA,D,20110518,000000,50.2600,50.4800,49.4500,49.4500,1118700,0
AMBV4.SA,D,20110519,000000,49.9000,49.9000,49.2500,49.3500,1222100,0
AMBV4.SA,D,20110520,000000,49.2500,49.8000,49.1200,49.3000,935800,0
AMBV4.SA,D,20110523,000000,48.9900,49.5900,48.6000,49.2500,920300,0
AMBV4.SA,D,20110524,000000,49.5000,49.5000,48.8500,49.2000,882100,0
AMBV4.SA,D,20110525,000000,49.2900,49.8600,48.9000,49.1800,1248100,0
AMBV4.SA,D,20110526,000000,49.1100,49.7100,48.8100,48.9100,945000,0
AMBV4.SA,D,20110527,000000,48.7500,49.8600,48.7500,49.2000,858900,0
AMBV4.SA,D,20110530,000000,49.3000,49.4800,48.7600,48.8000,318800,0
AMBV4.SA,D,20110531,000000,48.9500,49.3400,48.5200,48.7000,1475400,0
AMBV4.SA,D,20110601,000000,48.6100,49.0200,48.3000,48.3000,1208400,0
AMBV4.SA,D,20110602,000000,48.5000,48.8000,48.1500,48.2100,1106500,0
AMBV4.SA,D,20110603,000000,48.1200,49.6000,47.8300,49.2900,1365000,0
AMBV4.SA,D,20110606,000000,49.2900,49.7400,48.6500,48.9500,1337700,0
AMBV4.SA,D,20110607,000000,49.0000,49.6100,48.6000,49.1000,1403400,0
AMBV4.SA,D,20110608,000000,49.0000,49.9500,48.8100,49.8400,1503500,0
AMBV4.SA,D,20110609,000000,49.9900,50.7300,49.8400,50.3100,1266400,0
AMBV4.SA,D,20110610,000000,50.4000,50.6200,49.4600,49.4600,1223300,0
AMBV4.SA,D,20110613,000000,50.0000,50.0000,48.7800,48.8100,769100,0
AMBV4.SA,D,20110614,000000,49.3500,49.8700,48.8100,49.7800,923800,0
AMBV4.SA,D,20110615,000000,49.2000,49.7700,49.2000,49.2500,1046500,0
AMBV4.SA,D,20110616,000000,49.0000,49.7300,48.5900,49.0000,1155400,0
AMBV4.SA,D,20110617,000000,49.3000,49.4800,48.4800,48.6500,1095300,0
AMBV4.SA,D,20110620,000000,48.5500,49.9700,48.5500,49.7000,909800,0
AMBV4.SA,D,20110621,000000,49.7600,50.8500,49.7600,50.2400,997800,0
AMBV4.SA,D,20110622,000000,50.2400,51.1000,50.0200,50.0200,1317000,0
AMBV4.SA,D,20110624,000000,50.4100,50.6900,49.7100,50.0600,935000,0
AMBV4.SA,D,20110627,000000,50.1300,51.0900,49.9000,50.5600,1015900,0
AMBV4.SA,D,20110628,000000,50.5600,51.3300,50.5100,50.7300,890700,0
AMBV4.SA,D,20110629,000000,51.1200,51.8900,50.8100,51.4500,1461600,0
AMBV4.SA,D,20110630,000000,51.9700,51.9700,51.1500,51.3300,1256600,0
AMBV4.SA,D,20110701,000000,51.2900,51.9900,50.4000,51.9000,1116100,0
AMBV4.SA,D,20110704,000000,51.9000,52.2500,51.5100,51.7500,431100,0
AMBV4.SA,D,20110705,000000,51.5000,52.4900,51.3100,52.2500,1276500,0
AMBV4.SA,D,20110706,000000,52.1000,52.8000,51.8200,52.0500,1467400,0
AMBV4.SA,D,20110707,000000,52.7500,52.7800,51.3900,51.4000,1291700,0
AMBV4.SA,D,20110708,000000,51.4000,51.6500,50.5000,50.6000,2131600,0
AMBV4.SA,D,20110711,000000,50.3500,50.5700,49.2500,49.8000,1372300,0
AMBV4.SA,D,20110712,000000,49.8400,50.2600,49.0100,49.0100,1218000,0
AMBV4.SA,D,20110713,000000,49.5000,49.7000,48.6200,49.2000,1891600,0
AMBV4.SA,D,20110714,000000,49.6000,49.7600,48.8600,49.3000,1640300,0
AMBV4.SA,D,20110715,000000,49.9500,49.9500,48.2000,48.2000,1534400,0
AMBV4.SA,D,20110718,000000,48.1000,48.7900,47.8000,48.7100,972000,0
AMBV4.SA,D,20110719,000000,48.7200,49.6600,48.5600,49.3100,1043000,0
AMBV4.SA,D,20110720,000000,49.9300,50.1900,48.7700,48.7700,985800,0
AMBV4.SA,D,20110721,000000,48.9900,49.2000,48.2200,48.5100,1529300,0
AMBV4.SA,D,20110722,000000,48.3700,49.0800,48.3700,48.7300,961400,0
AMBV4.SA,D,20110725,000000,48.3000,48.7000,47.6100,47.6400,1003700,0
AMBV4.SA,D,20110726,000000,47.5000,47.5000,46.3300,46.9400,2489700,0
AMBV4.SA,D,20110727,000000,46.7000,46.8800,45.9000,46.0000,1998600,0
AMBV4.SA,D,20110728,000000,46.0000,47.0000,45.7800,46.9000,2229600,0
AMBV4.SA,D,20110729,000000,46.8000,46.8000,45.5500,45.7900,1770900,0
AMBV4.SA,D,20110801,000000,46.2000,46.7000,45.6900,45.6900,1211700,0
AMBV4.SA,D,20110802,000000,45.9800,46.9800,45.8000,46.2000,1859100,0
AMBV4.SA,D,20110803,000000,46.4000,46.6500,45.4000,46.4500,1714000,0
AMBV4.SA,D,20110804,000000,45.4500,46.5000,44.7000,44.7000,3118900,0
AMBV4.SA,D,20110805,000000,45.6000,46.8600,44.4300,46.2500,2427200,0
AMBV4.SA,D,20110808,000000,45.7900,45.7900,44.0000,44.1000,2628800,0
AMBV4.SA,D,20110809,000000,44.3700,46.8800,44.3700,46.0000,3140300,0
AMBV4.SA,D,20110810,000000,45.6000,46.5000,45.1200,46.0900,2205900,0
AMBV4.SA,D,20110811,000000,46.4400,49.3600,46.3000,48.3400,2829200,0
AMBV4.SA,D,20110812,000000,48.4900,49.9000,47.5000,49.3000,2336300,0
AMBV4.SA,D,20110815,000000,49.7100,50.5700,49.7100,50.4000,1669500,0
AMBV4.SA,D,20110816,000000,49.8200,51.7400,49.3800,51.5500,2878600,0
